acc,loss,val_acc,val_loss
0.5645892995179851,0.9951105084320858,0.9082875822452788,0.422083208678762
0.6200787196698319,0.8212025587430617,0.9471516851374115,0.4264012237035336
0.7057366242507758,0.685131226051253,0.9737474308000824,0.4660532580063453
0.8145705307822414,0.5697418495864224,0.9804392499144796,0.48412937488389
0.8812994003307405,0.4924922864061716,0.9938229249615168,0.4278595248312678
0.9343757715327552,0.42229199599786577,0.9957103690793436,0.3711901435356232
0.961659319832172,0.3627959076783927,0.9962251199870872,0.3005202521219103
0.978389798267178,0.2980680702153076,0.9962251199870872,0.23122755890646945
0.9897364940116627,0.236271950041982,0.9963967122684708,0.1830563367067663
0.9933292579565476,0.1871642716246621,0.9965682840543654,0.1382609752346247
0.994873610444226,0.14491967641396236,0.9968256690605258,0.10317786167297124
0.9956779603686172,0.1064120244109789,0.9967398763357488,0.0677306171539882
0.9961391209919348,0.07679638382777226,0.99665408905189,0.043283688524506564
0.9963536136722582,0.056706570540006926,0.9970830417939384,0.03271229252060677
0.99679332591353,0.04117011546337676,0.9968256636196076,0.02728077996708836
0.9969005717275972,0.03247730570079007,0.997683599090118,0.019774069741762046
0.99711506419825,0.02568740836999351,0.997168841350545,0.01997247756463293
0.9972115865056008,0.02236980711669201,0.9966540767791424,0.017166877419840576
0.9974153554695367,0.01845765808286796,0.9971688467914632,0.01798898218213673
0.9977370954392932,0.015594154584143226,0.9974262126930462,0.017022593166773747
0.997844342938397,0.013214036320475768,0.997340432241017,0.016518591943420036
