acc,loss,val_acc,val_loss
0.5077884619052594,0.9927571787100572,0.570615394959083,0.6714530034432045
0.5373173062617962,0.8609046719257648,0.6373076992034912,0.6483452300291795
0.5784999992297246,0.7780131681148823,0.7897692414430472,0.6075450944900512
0.6281057693041288,0.7067900316531841,0.9136923073255099,0.556056366957151
0.6959038447966942,0.6352468824386597,0.9650769248742324,0.5122860920245831
0.7568750001467192,0.5839901928534874,0.9836153847987835,0.47010577055124136
0.8173365382414598,0.5403876379453219,0.985692299586076,0.43505254927048315
0.8795769216830914,0.4981206179031959,0.9899230660291819,0.39862880299641534
0.925153846850762,0.4559470855639531,0.9895384575403654,0.3706680619716644
0.951163460951585,0.41547655232136066,0.9906923050513634,0.3309983379107255
0.9737500007335956,0.3769054871339064,0.991153855910668,0.30004387771166285
0.9829711553500249,0.3408385409208444,0.9925384533588703,0.2637145131734701
0.9859711531859178,0.30657934359403755,0.992230761051178,0.23651703572273255
0.9889230778767513,0.2746289927959442,0.9925384712586036,0.2101744414476248
0.9900673080224257,0.2461326610675225,0.992461545430697,0.1894324202812635
0.9908653861559354,0.21884933718351218,0.9928461511685298,0.16737466505857615
0.9915961545430697,0.19433680152893065,0.9925384561098539,0.15759553009730118
0.9919519229668837,0.17333155090075272,0.992923086643219,0.14573350793581744
0.9923749990463256,0.15562902459731467,0.9930769203992991,0.13035389177615825
0.9924615381314205,0.1413440320950288,0.9932307789509113,0.11658374143105286
0.9923653842852665,0.13032742885901377,0.9934615288881156,0.10612963316073784
0.9925384610249446,0.11854160885168956,0.993384615457975,0.0972079943877
0.9928365399654095,0.10842694217883624,0.9936153750419616,0.08846708385302471
0.9928461543229911,0.10004651081103545,0.9933846058111925,0.08433439183235168
0.9929423061517568,0.09396252325406441,0.994230774806096,0.07453561803927788
0.9931826938482431,0.08779373483932935,0.9943076882362366,0.07010503543340244
0.9933076938115634,0.08283289750722739,0.9937692211958078,0.06723610816552089
0.9933653845053453,0.07637917220134001,0.9938461470237145,0.0644984590777984
0.9938269233703614,0.07133895483383766,0.9941538544801566,0.05747013199329376
0.9940576923810519,0.0677208316051043,0.9936153750419616,0.05776901749922679
0.9938365389383756,0.0641857135295868,0.9939230769964364,0.05263836851028296
0.9940576909505404,0.062400070738333924,0.9940769162544837,0.049558168750542864
0.9942211541029123,0.05877280520475828,0.9944615371410663,0.046043550268961835
0.9944230760060824,0.055602246827804125,0.9942307624083299,0.04530997891838734
0.9944326930046081,0.054187931255652355,0.9943076882362366,0.042306497656382044
0.9944519231502826,0.05144674568451368,0.9943077006340026,0.041164574884451355
0.9943846158614525,0.04885433981281061,0.9941538420823904,0.041786875990720895
0.994740385715778,0.047667787336386165,0.9945384533221905,0.037596699155293976
0.9950576921609732,0.044455837946671704,0.994538462968973,0.039527584389998364
0.9948173081691448,0.04470281569315837,0.9941538420823904,0.03754558168007777
0.9949326923810519,0.042261344554332586,0.9945384602179894,0.03722554828341191
0.9951923085726224,0.04099644708174926,0.9949230783535884,0.036109785806674226
0.9947788464472844,0.04139322289824486,0.9945384505712069,0.03400367870926857
0.9954326927845295,0.03867899358043304,0.9946923160186181,0.035201183231977316
0.9953461536994347,0.03787008216747871,0.9947692198019761,0.03202423702982756
0.995423078426948,0.03617975034163549,0.9947692321997422,0.0344288191474401
0.9957211541029123,0.03532753320382192,0.9955384560731741,0.031597864251870375
0.9955673075455885,0.0344357875081209,0.9951538379375752,0.03276728178216861
0.9956153852756207,0.03335143560056503,0.9950769300094018,0.034454025419858786
0.9958557698910053,0.032387539640069005,0.9946922967250531,0.03299349105128875
0.9958076911339393,0.032214005799247665,0.9952307610144981,0.032240339698699806
0.9962884626021752,0.029277401166466568,0.9951538503353412,0.03144686557467167
0.9961442318696242,0.029203820675611496,0.9951538503353412,0.029943951175763057
0.9960673091961787,0.02922844109397668,0.995384622317094,0.028891701119450424
0.99638461461434,0.02758747910650877,0.9952307610144981,0.030514650431963112
0.9962403852756206,0.02805804379742879,0.995384609919328,0.02823972480572187
0.996201922086569,0.027193612592724653,0.9956153887968797,0.028269156524768243
0.9963557680570162,0.026479192298192244,0.9953076964891874,0.027150690095929
0.9964807694875277,0.02564762170154315,0.9956923146247864,0.028927372901485518
0.9964230761528016,0.025685594436067802,0.9956153819010808,0.027116678941708345
0.9965288457870484,0.025237880278092165,0.9960769203626193,0.0278406863201123
0.9968076907304617,0.024217728350024958,0.9956153819010808,0.026932313207250376
0.9967692291920002,0.02370232348373303,0.9957692377017094,0.028946771981624455
0.996759616448329,0.0238279307702413,0.9959230742087731,0.024058675995239844
0.9970000008436349,0.02294315058680681,0.9962307789142315,0.0229202847217138
0.9969615395252521,0.022191700734771214,0.9962307596206665,0.02533352830662177
0.997048076739678,0.021480745462270884,0.9957692349507259,0.02549209019427116
0.9972211550932664,0.02120139947304359,0.9963076826975896,0.024416968824771734
0.9970961528557998,0.021384510542337712,0.9963076895933884,0.023758662544764005
0.9974711538828336,0.01970993302991757,0.9963076895933884,0.025149028745981364
