acc,loss,val_acc,val_loss
0.5484679585726198,0.8795150864380852,0.9657432773000054,0.47718206905592864
0.8551632036332539,0.509044334481902,0.9989260042140188,0.30013193705639796
0.9807262326501037,0.3068280965382966,0.9992222807714828,0.17165299303403087
0.9955165977917164,0.17889852130991224,0.9994815219314829,0.10328942407842795
0.9980186924392629,0.10689286337806746,0.999444486534019,0.06395674445897806
0.998789457973776,0.07167944652507216,0.9995000390783609,0.041117568702801414
0.9991111893313358,0.05095167108447241,0.9995370691206339,0.02794791550825489
0.999206088609396,0.038461123626801264,0.9995370691206339,0.019678334424568938
0.9993380212303817,0.029332488133731953,0.9995555862675118,0.01459138344692708
0.9994398639055757,0.02348357613816902,0.9995185519737558,0.011287801769261236
0.9994444931280052,0.01458461021715792,0.9996111377081459,0.004769016305725139
0.9995417065807697,0.007151825947311421,0.9995926205612679,0.0033207377731018103
0.9996204040168369,0.0039748351488029035,0.9995926205612679,0.0030246012266837053
0.9996504939248273,0.0029674271374278364,0.9996666891487799,0.0030151954275012263
