acc,loss,val_acc,val_loss
0.8526472212328828,0.6098800988400439,0.989352638911657,0.47556604581067813
0.9901189248169242,0.34948505168702937,0.989352638911657,0.21280475434736185
0.9901189248169242,0.13273040181879905,0.989352638911657,0.08950963027432586
0.9901189248169242,0.07869861247779225,0.989352638911657,0.0796360948390894
0.9901189248169242,0.07292457945196378,0.989352638911657,0.07481115761862606
0.9901189244182153,0.0678902667607077,0.989352638911657,0.06888981439704657
0.9901189245608676,0.061703522088597966,0.989352638911657,0.06192339114824381
0.9901189251107824,0.05514984541712062,0.989352638911657,0.05560411358470564
0.990118924598669,0.04956495992553445,0.989352638911657,0.05001088529582395
0.9901189246364706,0.04459600170534419,0.989352638911657,0.045044143780162006
0.9901189248547257,0.037445952091714835,0.989352638911657,0.03474374230059551
0.9901189245694212,0.029388385131097785,0.989352638911657,0.02731572062207009
0.9920701416636996,0.023127624937378372,0.9939263757842796,0.02167804301947821
0.9952758783387864,0.019505186458250983,0.9949818533196748,0.01900017149989234
0.9958823066575058,0.017474461419514406,0.995407748801577,0.017260068299509705
0.9960628467309656,0.01643328176187553,0.995444784199041,0.016624836304669478
0.9961091385943532,0.015768126073946252,0.995796609049364,0.015995213678181856
0.9961670036186654,0.01527427576037508,0.995537369933431,0.015645930894383077
0.9962086664400772,0.014944023195948375,0.995926227973802,0.015154581661980759
0.996285049084476,0.014399020904121426,0.995796607945656,0.014728094431193712
0.9963637461510821,0.013841038973772445,0.9960928822957041,0.01405060694764525
0.9964864203650105,0.013275572366786278,0.9962410194707282,0.013506848715909604
0.996729454286503,0.012667803269842917,0.9967224652895564,0.01284254834129849
0.9969285110314255,0.012205626211393546,0.9968335692745325,0.012399408417208161
0.9971252529846796,0.011718553139544303,0.9968891186710994,0.011940003604093606
0.997254871430961,0.011296411923935096,0.9970187398029534,0.011562535232714562
0.9974354109252582,0.010926725936100237,0.9973520475063984,0.011250782666389752
0.9975233663318726,0.010672051513890475,0.9974076000507404,0.010912575324477597
0.9976437254980757,0.01041200330146816,0.9975372200788865,0.010805572853561273
0.9977386247005329,0.010297045984366648,0.9976483198123793,0.010559314033008974
0.9977918606158199,0.01013073640667537,0.9977223883998914,0.01041321249383627
0.9977849170004308,0.010077022699786019,0.9977779398405254,0.010337489200582809
0.9978196363491059,0.010056741758644008,0.9977964580911114,0.010258980630339958
0.9978196359503969,0.009989466867215099,0.9978149741342814,0.010260321205412492
0.9978566699480882,0.009919520088172842,0.9978334923848674,0.010130166376401262
0.9978312091491229,0.009962855289195221,0.9978334923848674,0.010157625071368309
0.9978798158419806,0.009845296168755674,0.9978890438255015,0.010070188932256556
0.9978890744672934,0.009873141257780707,0.9978520095317455,0.010049459025783632
0.9979122210159513,0.009769502205445486,0.9978890438255015,0.010007795255539324
0.9979006473051119,0.009744293813734031,0.9978705277823314,0.00998892630706005
0.9978821308141028,0.009838897458515381,0.9978520095317455,0.00993043680031521
