acc,loss,val_acc,val_loss
0.5016612718601038,0.8092193731077736,0.9418126426211587,0.5425144396932272
0.8452589490807701,0.5037481887823556,0.9900228491014682,0.3256355203750564
0.9648134043901273,0.30311762001663334,0.9900228491014682,0.17031638473612792
0.9817117289923024,0.17607443540357762,0.9900228491014682,0.0992678752391736
0.9862242956245028,0.11993700536670161,0.9900228491014682,0.07346925606663138
0.9877856055653377,0.09343963971550194,0.9900228491014682,0.058935262047191295
0.9887376238804052,0.07364753004438715,0.9900228491014682,0.0464728593321266
0.9889185072807347,0.06326382168584985,0.9900228491014682,0.043132872470092065
0.9895944401043022,0.0571813884645882,0.9900228491014682,0.04070423030225675
0.9899657274963106,0.05076964631710721,0.9900228491014682,0.036435993000445074
0.990279893265003,0.048091087745671404,0.9900228491014682,0.030977713192975532
0.9910034271568536,0.04266356212418223,0.9900228491014682,0.02846088208717784
0.9913175934521369,0.039864535764234266,0.9900990105637684,0.025790532481319697
0.9918126427301086,0.03539372758524207,0.9900990105637684,0.024516819949032737
0.991907844521667,0.03440177792432148,0.9906321391383837,0.020764000311505222
0.9925837777628757,0.031005580968990275,0.9916984017714234,0.019148511107605282
0.9930407462370641,0.027826946013112697,0.9935262768666252,0.0167162726672972
0.9938499617740024,0.024095422438624607,0.9942878898281409,0.015421304348799465
0.9946306167988948,0.021168975448356452,0.9964204129333816,0.011400124364938964
0.9945925363310402,0.02040477612900625,0.9967250587825819,0.011702878937913958
0.9950495051048407,0.01717137966165993,0.9969535431694821,0.011503939285217547
0.9956683169497121,0.0162644393543478,0.996877381707182,0.009894975365273603
0.9958492001593794,0.014554038490909978,0.9968773800456969,0.010777756442037118
0.9962966488593422,0.013762482839032883,0.9971820258948971,0.010321306708139018
0.9968964204112719,0.011873094607513434,0.9971820258948971,0.010342016227093652
0.9972010662241556,0.011096896865864065,0.9971058644325971,0.01079339989647553
0.9972677074673515,0.011011185248645543,0.9974866717440974,0.010215027379898762
0.9972962680520306,0.010144416943138574,0.9973343488194973,0.01086357414147193
0.9975818734993394,0.00920396881335488,0.9968012202448819,0.011689471170768675
0.997943640517898,0.008200439723614271,0.9970297046317822,0.011272301455400742
0.9980864432597106,0.00787657453999156,0.9971820258948971,0.011370885384526006
0.9983244477567651,0.00713533938089946,0.9971058644325971,0.012431650657181681
0.9984767706813652,0.00688619902591531,0.9962680895094279,0.015367229712555315
0.9985338918144069,0.006070825526872416,0.996953541507997,0.01353609405362394
0.9984291698037443,0.006947085507865215,0.996953541507997,0.013968056408487691
0.9987814165305655,0.0059610221742085615,0.9972581873571973,0.013145577781994633
