acc,loss,val_acc,val_loss
0.9802646610814928,0.09022936733884301,0.9936024372575851,0.02207963275017397
0.9942878903274943,0.019876002694848252,0.9936785987198852,0.021588334051916278
0.9944592536176695,0.01937556223520372,0.9931454684837847,0.022486267086779536
0.9944592536176695,0.018962506185834043,0.9941355674936857,0.019718975330910788
0.9943164508758568,0.018985354829943468,0.9942878904182858,0.0197402490593737
0.9945639756283321,0.018447340319716208,0.9941355674936857,0.019690169840029696
0.9945639756283321,0.018482397146869143,0.993450114332985,0.02048284533261254
0.9945544554455445,0.018297708574210782,0.9942117289559858,0.019497312899886064
0.9944021325209444,0.018227398823003334,0.9942117289559858,0.019645213795952098
0.9945163747234737,0.018246376652466326,0.9942117289559858,0.020257960848640778
0.9944973343578987,0.018018701126953616,0.9940594060313857,0.020259915945394658
0.9944878141751111,0.01809772654838707,0.9938309216444854,0.0192425748147496
0.9944021325300235,0.017827530729996505,0.9940594060313857,0.02027576661243842
0.9944402132520944,0.017898849923531076,0.9932977914083848,0.020261617841855862
0.994525894897182,0.01761313411467464,0.9940594060313857,0.02059345123927646
0.994430693069307,0.017789788320213728,0.9938309216444854,0.019005328947954838
0.994525894897182,0.01754538896422683,0.9938309216444854,0.019525288245715172
0.9944021325300235,0.017590625140310946,0.9933739528706849,0.02259353197719519
0.9945544554637029,0.017400768499144743,0.9938309216444854,0.019452438578406818
0.9944973343578987,0.01738592333310005,0.994440213342886,0.018962627809894782
