acc,loss,val_acc,val_loss
0.6042460015504667,0.9135167143858759,0.9821020555241999,0.4287651319087959
0.8356150038988647,0.5414647398744933,0.9900228491014682,0.30797238148357337
0.9466012947267008,0.3461592787699398,0.9900228491014682,0.20144634106326267
0.9725818735447351,0.2238528944954832,0.9900228491014682,0.12944544529923935
0.9817688500799483,0.15416118793263295,0.9900228491014682,0.09072489562215282
0.9849961917816186,0.11875951460818707,0.9900228491014682,0.0725290704799443
0.9866146229735242,0.1019089888455027,0.9900228491014682,0.06382801019546192
0.9878712871741087,0.09033940760057026,0.9900228491014682,0.05953705763814564
0.9885376997785721,0.08225049569987197,0.9900228491014682,0.057007026773368864
0.9885186596762925,0.08133910759228019,0.9900228491014682,0.05561810883566431
0.9891565118504224,0.07079158847852236,0.9900228491014682,0.05203036837909663
0.9891755521433642,0.06204084566505647,0.9900228491014682,0.04630147316560478
0.9895277987884731,0.05454219131186457,0.9900228491014682,0.039753166329107116
0.9899466870217857,0.051325769501157324,0.9900228491014682,0.03645319002684027
0.9904226959704989,0.046151423832488166,0.9900228491014682,0.03094350861418093
0.9912319118070494,0.04174684563996405,0.9900990105637684,0.025053908257984245
0.9919935263211003,0.03700894934989892,0.9913937559222231,0.02057412157994209
0.9922315309997378,0.03343890406083534,0.9933739522805399,0.016991099856669044
0.9928408226618218,0.02945041301555971,0.9948971815265414,0.014139065692614075
0.9934501141695602,0.02566383450383552,0.9954303139234806,0.013431957290030489
0.9942022086460901,0.023107557535250952,0.9961919268849961,0.011488086486097655
0.9948115002355409,0.019558540501284943,0.9966488956587967,0.010464029820311051
0.9949257425016242,0.018800747218085716,0.9968012185833968,0.010572293621926977
0.9955921552241166,0.015911897902021587,0.997029702970297,0.009984555123682416
0.9962776084211339,0.0139794037106354,0.996953541507997,0.011173184181071296
0.9966203350741175,0.012641397791347904,0.997029702970297,0.010081099827102863
0.9968202588037054,0.013101026489025568,0.9971820258948971,0.010637715932581877
0.9969345011061053,0.011885326103465483,0.996877381707182,0.011282639194674284
0.9974009899537435,0.010593756830769465,0.997029702970297,0.0110397733326275
