acc,loss,val_acc,val_loss
0.9900957785621244,0.26906720531247036,0.9901859128919321,0.07346822442933194
0.9900957782682662,0.06756294821376194,0.9901859128919321,0.06409591318261763
0.990095778201217,0.061833536622728655,0.9901859128919321,0.0581073302467411
0.990095778524323,0.05502876965524568,0.9901859128919321,0.050573897230634865
0.9900957783816707,0.04634194421629137,0.9901859128919321,0.040511276533761104
0.9900957783816707,0.02707628689716707,0.9901859128919321,0.016767348757797448
0.9917414672991612,0.013370072666081279,0.9974261149902024,0.012241862740020811
0.9982871875584296,0.010370567169452378,0.9985186299671288,0.010116118269711545
0.9988612115383976,0.008187585212103091,0.9987778668756458,0.007895760980552191
0.9992107176135703,0.005761177730340379,0.9990000748455979,0.005617211105440077
0.9993866280280901,0.003851979014787665,0.9991111756827988,0.004394931547287441
0.9994768976850118,0.0028528910821677307,0.9991667282271408,0.0036775170903440165
0.9995625382999577,0.002413698015956844,0.999259311754115,0.003234900223838593
0.9996180891495655,0.0020277921662952532,0.9992778311084088,0.002969251837899816
0.9997014151910981,0.001693569499640688,0.9992778311084088,0.002690477306091532
0.9997245612654443,0.0014693457731590914,0.9993148665058729,0.0024836888993745973
