acc,loss,val_acc,val_loss
0.5495425935913713,0.8980687760193719,0.721945772820658,0.5788351820197593
0.6160676946144527,0.7426563223116087,0.6347803655518353,0.638176422947142
0.6915800642013734,0.6446766921948529,0.640271113723946,0.638909360441183
0.7741492660903253,0.5681236831932436,0.9209848992940737,0.5262253986864607
0.8480851108699574,0.5040548880005157,0.9951956113397707,0.40558597529351753
0.9120899153450207,0.4358692641229755,0.9956245695227373,0.30791188255924024
0.9652628085456331,0.3605341294305598,0.9961393218213921,0.24940965579811153
0.9859828613437592,0.2945250628526206,0.9967398722857421,0.20381531954916193
0.9922567909675161,0.2351963369692837,0.9973404213591807,0.16760003460378128
0.9950452054111866,0.18800359070681405,0.9978551790987538,0.13381708809669982
0.9955599876777605,0.1475680910506567,0.997168841350545,0.09694797792149147
0.9967825998792588,0.10615446180830428,0.9977693863739767,0.07005952485800608
0.9973188343211281,0.07764198247032832,0.9974262209157871,0.05496048746795464
0.9974797037799119,0.05643582142047381,0.9975978009244229,0.04200087417640666
0.9977263702475403,0.04089340832735523,0.9978551790987538,0.029430214547045277
0.9977692685937508,0.030694197680337983,0.9980267713801372,0.026088324436175144
0.9981231825604828,0.021414397255103364,0.9981125518321664,0.017505204462297336
0.9977370960721408,0.01782779756324335,0.9975977954835047,0.015460060442770355
0.9981982557461871,0.014125344208583855,0.9981983445569433,0.014783103909412515
0.9984449225302393,0.010579344784124414,0.9981125572730846,0.016541974459868755
0.9985736199935076,0.00960716894136625,0.9979409772644489,0.015260383564730827
0.9987023148224682,0.008517003870800365,0.9979409772644489,0.01604277516383481
0.9989168096110048,0.0065213382369181385,0.9978551790987538,0.014654252779150386
0.9989704320967794,0.005682349896951818,0.9981983445569433,0.015805505516548312
