acc,loss,val_acc,val_loss
0.571844536041828,1.0608800272670398,0.6914893666930451,0.606797377541201
0.6598136060952018,0.7292399954760296,0.8804907400720972,0.5506529191543407
0.7821605915622732,0.5738438166642873,0.9939087108544642,0.40675565958350346
0.8757976474730819,0.48852709648873627,0.9955387699661308,0.3408932868511446
0.9268792293949116,0.4198953121900239,0.9960535399784515,0.29685128657639476
0.9598683003469353,0.35716992216361426,0.9961393272623102,0.25701015868576405
0.9780466098047871,0.30292762785572425,0.996911457735296,0.20992950180784511
0.9867014155250007,0.2536663084321875,0.9969114686171323,0.17569689117193057
0.9918385300628569,0.20809754107977707,0.997168841350545,0.1477754313547315
0.993876215802216,0.1700772582741853,0.997340432241017,0.12319238532485419
0.9953883947122601,0.13332607566069568,0.9973404213591807,0.09539323997624377
0.9962892661014837,0.0987109415630343,0.9970830472348566,0.0680855623636249
0.9970721658520396,0.07088258879271474,0.9976836031401247,0.04905665198989167
0.9971257888639086,0.05234070186992979,0.9975120122496527,0.03738717225750342
0.9972866591652105,0.03904903914902918,0.9975977995335115,0.028525535905747766
0.9977370959653877,0.02922554464387843,0.9969114549534731,0.023209606083180286
0.9976405729222719,0.02455052076977895,0.9975978104153478,0.018611563470626254
0.9978121684153268,0.019580330083514914,0.9979409813144555,0.014879689420852747
